,track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5224,I Feel It Coming,The Weeknd,3dhjNA0jGA8vHBQ1VdD6vV,0.773,0.819,0.0,-5.946,0.0,0.118,0.428,0.0,0.0679,0.585,92.987,audio_features,3dhjNA0jGA8vHBQ1VdD6vV,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,https://api.spotify.com/v1/tracks/3dhjNA0jGA8vHBQ1VdD6vV,https://api.spotify.com/v1/audio-analysis/3dhjNA0jGA8vHBQ1VdD6vV,269187.0,4.0
5225,Bound 2,Kanye West,3sNVsP50132BTNlImLx70i,0.367,0.665,1.0,-2.821,1.0,0.0465,0.145,0.0,0.113,0.31,148.913,audio_features,3sNVsP50132BTNlImLx70i,spotify:track:3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/tracks/3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/audio-analysis/3sNVsP50132BTNlImLx70i,229147.0,4.0
5226,You Are,Lionel Richie,41xY0XOmX8DF8GKoPi4oF3,0.788,0.403,1.0,-12.776,1.0,0.0345,0.333,0.000243,0.0585,0.631,111.798,audio_features,41xY0XOmX8DF8GKoPi4oF3,spotify:track:41xY0XOmX8DF8GKoPi4oF3,https://api.spotify.com/v1/tracks/41xY0XOmX8DF8GKoPi4oF3,https://api.spotify.com/v1/audio-analysis/41xY0XOmX8DF8GKoPi4oF3,246787.0,4.0
5227,One Step Closer,Linkin Park,3K4HG9evC7dg3N0R9cYqk4,0.492,0.969,9.0,-4.419,1.0,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,audio_features,3K4HG9evC7dg3N0R9cYqk4,spotify:track:3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/tracks/3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/audio-analysis/3K4HG9evC7dg3N0R9cYqk4,157333.0,4.0
5228,The Catalyst,Linkin Park,2NXLCUySCK9odGGCGIzbOA,0.56,0.925,0.0,-5.48,1.0,0.0362,0.0372,0.0,0.104,0.178,135.009,audio_features,2NXLCUySCK9odGGCGIzbOA,spotify:track:2NXLCUySCK9odGGCGIzbOA,https://api.spotify.com/v1/tracks/2NXLCUySCK9odGGCGIzbOA,https://api.spotify.com/v1/audio-analysis/2NXLCUySCK9odGGCGIzbOA,339853.0,4.0
5229,Breaking the Habit,Linkin Park,4HcDu9IGRCvSTJE4yW5Ugv,0.579,0.849,4.0,-5.218,0.0,0.0303,0.108,0.0,0.0909,0.581,100.021,audio_features,4HcDu9IGRCvSTJE4yW5Ugv,spotify:track:4HcDu9IGRCvSTJE4yW5Ugv,https://api.spotify.com/v1/tracks/4HcDu9IGRCvSTJE4yW5Ugv,https://api.spotify.com/v1/audio-analysis/4HcDu9IGRCvSTJE4yW5Ugv,196907.0,4.0
5230,Somewhere I Belong,Linkin Park,1d5UuboIPRMD4HaU3yycKC,0.451,0.951,1.0,-3.754,1.0,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,audio_features,1d5UuboIPRMD4HaU3yycKC,spotify:track:1d5UuboIPRMD4HaU3yycKC,https://api.spotify.com/v1/tracks/1d5UuboIPRMD4HaU3yycKC,https://api.spotify.com/v1/audio-analysis/1d5UuboIPRMD4HaU3yycKC,213933.0,4.0
5231,Faint,Linkin Park,2uxL6E8Yq0Psc1V9uBtC4F,0.554,0.978,4.0,-3.554,1.0,0.131,0.111,0.0,0.0731,0.594,135.095,audio_features,2uxL6E8Yq0Psc1V9uBtC4F,spotify:track:2uxL6E8Yq0Psc1V9uBtC4F,https://api.spotify.com/v1/tracks/2uxL6E8Yq0Psc1V9uBtC4F,https://api.spotify.com/v1/audio-analysis/2uxL6E8Yq0Psc1V9uBtC4F,162600.0,4.0
5232,Numb,Linkin Park,0kO3njY9N1Rxgv27Ha1lLh,0.496,0.863,9.0,-4.153,1.0,0.0381,0.0046,0.0,0.639,0.243,110.018,audio_features,0kO3njY9N1Rxgv27Ha1lLh,spotify:track:0kO3njY9N1Rxgv27Ha1lLh,https://api.spotify.com/v1/tracks/0kO3njY9N1Rxgv27Ha1lLh,https://api.spotify.com/v1/audio-analysis/0kO3njY9N1Rxgv27Ha1lLh,185587.0,4.0
5233,In the End,Linkin Park,60a0Rd6pjrkxjPbaKzXjfq,0.556,0.864,3.0,-5.87,0.0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880.0,4.0
5234,You & Me,Dave Matthews Band,1qHXpsRP2gwteJCPUrc9wA,0.652,0.627,7.0,-7.313,1.0,0.0894,0.436,8.11e-06,0.0674,0.315,137.867,audio_features,1qHXpsRP2gwteJCPUrc9wA,spotify:track:1qHXpsRP2gwteJCPUrc9wA,https://api.spotify.com/v1/tracks/1qHXpsRP2gwteJCPUrc9wA,https://api.spotify.com/v1/audio-analysis/1qHXpsRP2gwteJCPUrc9wA,340533.0,3.0
5235,Head Over Heels,Tears For Fears,0fFCTYF5QEU3K1R4HKfmiE,0.605,0.742,4.0,-7.031,0.0,0.0246,0.521,0.000946,0.15,0.619,95.168,audio_features,0fFCTYF5QEU3K1R4HKfmiE,spotify:track:0fFCTYF5QEU3K1R4HKfmiE,https://api.spotify.com/v1/tracks/0fFCTYF5QEU3K1R4HKfmiE,https://api.spotify.com/v1/audio-analysis/0fFCTYF5QEU3K1R4HKfmiE,254360.0,4.0
5236,The Boys Are Back In Town,Thin Lizzy,43DeSV93pJPT4lCZaWZ6b1,0.445,0.706,8.0,-9.803,1.0,0.0461,0.234,0.000252,0.205,0.768,80.823,audio_features,43DeSV93pJPT4lCZaWZ6b1,spotify:track:43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/audio-analysis/43DeSV93pJPT4lCZaWZ6b1,266720.0,4.0
5237,Cry Little Sister - Theme from ''Lost Boys'',Various Artists,1IA1bevX8DfUY86sN3o3CH,0.467,0.495,2.0,-15.455,0.0,0.0516,0.161,0.0171,0.0714,0.448,146.016,audio_features,1IA1bevX8DfUY86sN3o3CH,spotify:track:1IA1bevX8DfUY86sN3o3CH,https://api.spotify.com/v1/tracks/1IA1bevX8DfUY86sN3o3CH,https://api.spotify.com/v1/audio-analysis/1IA1bevX8DfUY86sN3o3CH,286133.0,4.0
5238,Sir Duke,Stevie Wonder,4RQgqR09VmHn345vRhKQ6T,0.576,0.579,6.0,-9.628,1.0,0.0769,0.16,0.0,0.0777,0.947,106.978,audio_features,4RQgqR09VmHn345vRhKQ6T,spotify:track:4RQgqR09VmHn345vRhKQ6T,https://api.spotify.com/v1/tracks/4RQgqR09VmHn345vRhKQ6T,https://api.spotify.com/v1/audio-analysis/4RQgqR09VmHn345vRhKQ6T,234093.0,4.0
5239,Chained To The Rhythm,Katy Perry,5pD9x23lsoQr464mlmaKNJ,0.451,0.809,0.0,-5.327,1.0,0.141,0.073,0.0,0.201,0.481,189.888,audio_features,5pD9x23lsoQr464mlmaKNJ,spotify:track:5pD9x23lsoQr464mlmaKNJ,https://api.spotify.com/v1/tracks/5pD9x23lsoQr464mlmaKNJ,https://api.spotify.com/v1/audio-analysis/5pD9x23lsoQr464mlmaKNJ,237915.0,4.0
5240,Holiday,Madonna,4k6ktr10Hczmh55NY3LfJy,0.854,0.796,11.0,-5.567,0.0,0.0399,0.0542,0.00184,0.151,0.946,115.625,audio_features,4k6ktr10Hczmh55NY3LfJy,spotify:track:4k6ktr10Hczmh55NY3LfJy,https://api.spotify.com/v1/tracks/4k6ktr10Hczmh55NY3LfJy,https://api.spotify.com/v1/audio-analysis/4k6ktr10Hczmh55NY3LfJy,368280.0,4.0
5241,Best of My Love,The Emotions,6UjlpJhUqOQqv0hrb38IDI,0.764,0.57,0.0,-11.361,1.0,0.0348,0.45,0.362,0.0812,0.972,115.376,audio_features,6UjlpJhUqOQqv0hrb38IDI,spotify:track:6UjlpJhUqOQqv0hrb38IDI,https://api.spotify.com/v1/tracks/6UjlpJhUqOQqv0hrb38IDI,https://api.spotify.com/v1/audio-analysis/6UjlpJhUqOQqv0hrb38IDI,219933.0,4.0
5242,Why We Lose,Cartoon,5NmENli4oodYuWrI0vSGK4,0.424,0.921,4.0,-3.174,0.0,0.0427,0.00118,0.00817,0.328,0.0973,174.986,audio_features,5NmENli4oodYuWrI0vSGK4,spotify:track:5NmENli4oodYuWrI0vSGK4,https://api.spotify.com/v1/tracks/5NmENli4oodYuWrI0vSGK4,https://api.spotify.com/v1/audio-analysis/5NmENli4oodYuWrI0vSGK4,197486.0,4.0
5243,Anymore,Goldfrapp,5QUEfVhkdt6uCQscyf1EhS,0.663,0.735,8.0,-5.933,1.0,0.0275,0.000194,0.0255,0.0954,0.418,114.018,audio_features,5QUEfVhkdt6uCQscyf1EhS,spotify:track:5QUEfVhkdt6uCQscyf1EhS,https://api.spotify.com/v1/tracks/5QUEfVhkdt6uCQscyf1EhS,https://api.spotify.com/v1/audio-analysis/5QUEfVhkdt6uCQscyf1EhS,234653.0,4.0
5244,Wise Up,Aimee Mann,5hUWvHrxArc3IbbF2UIpjg,0.341,0.528,7.0,-9.341,1.0,0.0383,0.593,0.00774,0.77,0.134,140.26,audio_features,5hUWvHrxArc3IbbF2UIpjg,spotify:track:5hUWvHrxArc3IbbF2UIpjg,https://api.spotify.com/v1/tracks/5hUWvHrxArc3IbbF2UIpjg,https://api.spotify.com/v1/audio-analysis/5hUWvHrxArc3IbbF2UIpjg,201840.0,4.0
5245,Goose Snow Cone,Aimee Mann,24NbwTMfsr94HSKyMMd8LB,0.461,0.369,2.0,-9.147,1.0,0.0319,0.687,0.000106,0.0794,0.383,145.765,audio_features,24NbwTMfsr94HSKyMMd8LB,spotify:track:24NbwTMfsr94HSKyMMd8LB,https://api.spotify.com/v1/tracks/24NbwTMfsr94HSKyMMd8LB,https://api.spotify.com/v1/audio-analysis/24NbwTMfsr94HSKyMMd8LB,215570.0,4.0
5246,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",Panic! At The Disco,4xSVkbqCz1xaevkjP8xXL5,0.427,0.737,4.0,-4.124,0.0,0.0474,0.227,0.0,0.376,0.653,116.98,audio_features,4xSVkbqCz1xaevkjP8xXL5,spotify:track:4xSVkbqCz1xaevkjP8xXL5,https://api.spotify.com/v1/tracks/4xSVkbqCz1xaevkjP8xXL5,https://api.spotify.com/v1/audio-analysis/4xSVkbqCz1xaevkjP8xXL5,196653.0,4.0
5247,Hard Times,Paramore,5hHudNsfZXmdgefWxAX2LG,0.695,0.818,5.0,-5.379,0.0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,audio_features,5hHudNsfZXmdgefWxAX2LG,spotify:track:5hHudNsfZXmdgefWxAX2LG,https://api.spotify.com/v1/tracks/5hHudNsfZXmdgefWxAX2LG,https://api.spotify.com/v1/audio-analysis/5hHudNsfZXmdgefWxAX2LG,182693.0,4.0
5248,Lambada - Original Version 1989,Kaoma,6xepovPqjvrkEw9Y5AMmTm,0.756,0.8,5.0,-5.158,1.0,0.0329,0.211,0.000724,0.0466,0.967,118.924,audio_features,6xepovPqjvrkEw9Y5AMmTm,spotify:track:6xepovPqjvrkEw9Y5AMmTm,https://api.spotify.com/v1/tracks/6xepovPqjvrkEw9Y5AMmTm,https://api.spotify.com/v1/audio-analysis/6xepovPqjvrkEw9Y5AMmTm,207467.0,4.0
5249,I Think We'd Feel Good Together,Rob Thomas,2LO16nev6dArpB2cVrOeV3,0.662,0.856,6.0,-4.675,0.0,0.06,0.00623,0.0,0.329,0.743,134.003,audio_features,2LO16nev6dArpB2cVrOeV3,spotify:track:2LO16nev6dArpB2cVrOeV3,https://api.spotify.com/v1/tracks/2LO16nev6dArpB2cVrOeV3,https://api.spotify.com/v1/audio-analysis/2LO16nev6dArpB2cVrOeV3,180867.0,4.0
5250,Trust You,Rob Thomas,23eUnTrHxVd4RNnramhnRA,0.665,0.855,6.0,-6.648,1.0,0.0306,0.000137,0.0044,0.548,0.854,130.034,audio_features,23eUnTrHxVd4RNnramhnRA,spotify:track:23eUnTrHxVd4RNnramhnRA,https://api.spotify.com/v1/tracks/23eUnTrHxVd4RNnramhnRA,https://api.spotify.com/v1/audio-analysis/23eUnTrHxVd4RNnramhnRA,188373.0,4.0
5251,Told You So,Paramore,6MQJ0SPApUWxHYQShpZlZb,0.639,0.814,2.0,-5.632,0.0,0.0385,0.0029,2.98e-05,0.0529,0.904,123.922,audio_features,6MQJ0SPApUWxHYQShpZlZb,spotify:track:6MQJ0SPApUWxHYQShpZlZb,https://api.spotify.com/v1/tracks/6MQJ0SPApUWxHYQShpZlZb,https://api.spotify.com/v1/audio-analysis/6MQJ0SPApUWxHYQShpZlZb,188947.0,4.0
5252,Epiphany,Various Artists,7vORhZg2DUYSJnQezoEZ3K,0.521,0.484,5.0,-9.436,0.0,0.0917,0.816,0.0,0.374,0.476,102.124,audio_features,7vORhZg2DUYSJnQezoEZ3K,spotify:track:7vORhZg2DUYSJnQezoEZ3K,https://api.spotify.com/v1/tracks/7vORhZg2DUYSJnQezoEZ3K,https://api.spotify.com/v1/audio-analysis/7vORhZg2DUYSJnQezoEZ3K,196880.0,4.0
5253,A Little Priest,Various Artists,7FmI3ygVG04KIhikMHKOKB,0.537,0.203,6.0,-14.7,1.0,0.0778,0.874,0.0,0.0576,0.38,105.925,audio_features,7FmI3ygVG04KIhikMHKOKB,spotify:track:7FmI3ygVG04KIhikMHKOKB,https://api.spotify.com/v1/tracks/7FmI3ygVG04KIhikMHKOKB,https://api.spotify.com/v1/audio-analysis/7FmI3ygVG04KIhikMHKOKB,315013.0,3.0
5254,Der Kommissar,Various Artists,0ROtxObpdDA25o5DriPSOk,0.694,0.716,7.0,-7.468,1.0,0.0513,0.00909,0.000814,0.0772,0.889,121.427,audio_features,0ROtxObpdDA25o5DriPSOk,spotify:track:0ROtxObpdDA25o5DriPSOk,https://api.spotify.com/v1/tracks/0ROtxObpdDA25o5DriPSOk,https://api.spotify.com/v1/audio-analysis/0ROtxObpdDA25o5DriPSOk,337187.0,4.0
5255,E-Pro,Beck,01MBhRpvFkbeRwAp7gcF2W,0.624,0.959,11.0,-6.253,0.0,0.0769,0.00133,0.171,0.101,0.69,95.794,audio_features,01MBhRpvFkbeRwAp7gcF2W,spotify:track:01MBhRpvFkbeRwAp7gcF2W,https://api.spotify.com/v1/tracks/01MBhRpvFkbeRwAp7gcF2W,https://api.spotify.com/v1/audio-analysis/01MBhRpvFkbeRwAp7gcF2W,202360.0,4.0
5256,Are You Happy Now?,Michelle Branch,3Nc4nGES5KZqtJEU8o5ZrP,0.484,0.827,8.0,-5.324,1.0,0.046,0.0039,0.00143,0.0876,0.717,179.566,audio_features,3Nc4nGES5KZqtJEU8o5ZrP,spotify:track:3Nc4nGES5KZqtJEU8o5ZrP,https://api.spotify.com/v1/tracks/3Nc4nGES5KZqtJEU8o5ZrP,https://api.spotify.com/v1/audio-analysis/3Nc4nGES5KZqtJEU8o5ZrP,230760.0,4.0
5257,Typical,Mutemath,3sGeefsaBqwyXbwaFybBXl,0.341,0.971,1.0,-3.078,1.0,0.0776,0.0178,0.0001,0.543,0.731,194.021,audio_features,3sGeefsaBqwyXbwaFybBXl,spotify:track:3sGeefsaBqwyXbwaFybBXl,https://api.spotify.com/v1/tracks/3sGeefsaBqwyXbwaFybBXl,https://api.spotify.com/v1/audio-analysis/3sGeefsaBqwyXbwaFybBXl,252307.0,4.0
5258,Panic Switch,Silversun Pickups,55RgkQsaSkcScDaBm5m7D2,0.258,0.889,5.0,-4.621,0.0,0.0589,0.000204,0.00795,0.264,0.549,131.993,audio_features,55RgkQsaSkcScDaBm5m7D2,spotify:track:55RgkQsaSkcScDaBm5m7D2,https://api.spotify.com/v1/tracks/55RgkQsaSkcScDaBm5m7D2,https://api.spotify.com/v1/audio-analysis/55RgkQsaSkcScDaBm5m7D2,342040.0,4.0
5259,I Wanna,The All-American Rejects,4pvuSbZMRoyQiqJEf57mtx,0.415,0.913,7.0,-5.361,1.0,0.0482,0.000543,3.02e-05,0.284,0.427,164.289,audio_features,4pvuSbZMRoyQiqJEf57mtx,spotify:track:4pvuSbZMRoyQiqJEf57mtx,https://api.spotify.com/v1/tracks/4pvuSbZMRoyQiqJEf57mtx,https://api.spotify.com/v1/audio-analysis/4pvuSbZMRoyQiqJEf57mtx,208600.0,4.0
5260,All You Wanted,Michelle Branch,0kr6d8wHDQPlzuET33NVn6,0.499,0.72,8.0,-9.101,1.0,0.0286,0.00466,0.00303,0.122,0.652,96.103,audio_features,0kr6d8wHDQPlzuET33NVn6,spotify:track:0kr6d8wHDQPlzuET33NVn6,https://api.spotify.com/v1/tracks/0kr6d8wHDQPlzuET33NVn6,https://api.spotify.com/v1/audio-analysis/0kr6d8wHDQPlzuET33NVn6,217680.0,4.0
5261,Goodbye to You,Michelle Branch,6NSJOIyKYcRZh28Kf0URTw,0.504,0.556,8.0,-6.19,1.0,0.0263,0.288,0.000246,0.173,0.276,81.008,audio_features,6NSJOIyKYcRZh28Kf0URTw,spotify:track:6NSJOIyKYcRZh28Kf0URTw,https://api.spotify.com/v1/tracks/6NSJOIyKYcRZh28Kf0URTw,https://api.spotify.com/v1/audio-analysis/6NSJOIyKYcRZh28Kf0URTw,251200.0,4.0
5262,Best You Ever,Michelle Branch,1BLIejgsEW10gWMRwqykN4,0.72,0.826,2.0,-6.318,0.0,0.0452,0.0572,4.86e-05,0.0921,0.8,126.221,audio_features,1BLIejgsEW10gWMRwqykN4,spotify:track:1BLIejgsEW10gWMRwqykN4,https://api.spotify.com/v1/tracks/1BLIejgsEW10gWMRwqykN4,https://api.spotify.com/v1/audio-analysis/1BLIejgsEW10gWMRwqykN4,219147.0,4.0
5263,Find Your Way Back,Michelle Branch,2c06vd74KL5SAFrPRoWpTW,0.422,0.909,7.0,-4.35,1.0,0.0407,0.000879,0.0187,0.143,0.572,188.301,audio_features,2c06vd74KL5SAFrPRoWpTW,spotify:track:2c06vd74KL5SAFrPRoWpTW,https://api.spotify.com/v1/tracks/2c06vd74KL5SAFrPRoWpTW,https://api.spotify.com/v1/audio-analysis/2c06vd74KL5SAFrPRoWpTW,224133.0,4.0
5264,Empty Handed,Michelle Branch,4Llmurmon61Vy5cvkYmHDC,0.469,0.807,7.0,-5.709,1.0,0.0301,0.00341,0.0232,0.144,0.496,154.212,audio_features,4Llmurmon61Vy5cvkYmHDC,spotify:track:4Llmurmon61Vy5cvkYmHDC,https://api.spotify.com/v1/tracks/4Llmurmon61Vy5cvkYmHDC,https://api.spotify.com/v1/audio-analysis/4Llmurmon61Vy5cvkYmHDC,289920.0,4.0
5265,Tuesday Morning,Michelle Branch,6UPqCpQzwn1iWX5Y3EWGhJ,0.398,0.911,7.0,-4.081,1.0,0.043,0.00573,2.15e-05,0.12,0.402,171.093,audio_features,6UPqCpQzwn1iWX5Y3EWGhJ,spotify:track:6UPqCpQzwn1iWX5Y3EWGhJ,https://api.spotify.com/v1/tracks/6UPqCpQzwn1iWX5Y3EWGhJ,https://api.spotify.com/v1/audio-analysis/6UPqCpQzwn1iWX5Y3EWGhJ,282733.0,4.0
5266,Breathe,Michelle Branch,7vEcQ3EiAcoVIZN4wXt3SX,0.644,0.753,6.0,-4.296,1.0,0.0391,0.0279,0.00227,0.108,0.209,117.148,audio_features,7vEcQ3EiAcoVIZN4wXt3SX,spotify:track:7vEcQ3EiAcoVIZN4wXt3SX,https://api.spotify.com/v1/tracks/7vEcQ3EiAcoVIZN4wXt3SX,https://api.spotify.com/v1/audio-analysis/7vEcQ3EiAcoVIZN4wXt3SX,211773.0,4.0
5267,Easy,Commodores,1JQ6Xm1JrvHfvAqhl5pwaA,0.589,0.384,10.0,-15.075,0.0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,audio_features,1JQ6Xm1JrvHfvAqhl5pwaA,spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/tracks/1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/audio-analysis/1JQ6Xm1JrvHfvAqhl5pwaA,256427.0,4.0
5268,If You Really Love Me,Stevie Wonder,6Axz5VSkc4Bs8eXWQxnynE,0.565,0.404,9.0,-10.969,0.0,0.0448,0.302,0.0,0.125,0.675,123.804,audio_features,6Axz5VSkc4Bs8eXWQxnynE,spotify:track:6Axz5VSkc4Bs8eXWQxnynE,https://api.spotify.com/v1/tracks/6Axz5VSkc4Bs8eXWQxnynE,https://api.spotify.com/v1/audio-analysis/6Axz5VSkc4Bs8eXWQxnynE,180533.0,4.0
5269,Time We Had,The Mother Hips,5fM5nEYsj6nibcNs41wQwf,0.533,0.834,0.0,-7.122,1.0,0.0278,0.369,0.0753,0.131,0.469,106.784,audio_features,5fM5nEYsj6nibcNs41wQwf,spotify:track:5fM5nEYsj6nibcNs41wQwf,https://api.spotify.com/v1/tracks/5fM5nEYsj6nibcNs41wQwf,https://api.spotify.com/v1/audio-analysis/5fM5nEYsj6nibcNs41wQwf,186827.0,4.0
5270,Into the Groove,Madonna,2m0M7YqCy4lXfedh18qd8N,0.729,0.856,10.0,-4.164,0.0,0.035,0.0658,0.00832,0.0691,0.804,116.467,audio_features,2m0M7YqCy4lXfedh18qd8N,spotify:track:2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/tracks/2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/audio-analysis/2m0M7YqCy4lXfedh18qd8N,285093.0,4.0
5271,My Future Girlfriend,Iammanolis,1RKmQnG7ULPqPs8riWCsTc,0.623,0.759,0.0,-3.729,1.0,0.0371,0.129,0.797,0.0954,0.953,110.002,audio_features,1RKmQnG7ULPqPs8riWCsTc,spotify:track:1RKmQnG7ULPqPs8riWCsTc,https://api.spotify.com/v1/tracks/1RKmQnG7ULPqPs8riWCsTc,https://api.spotify.com/v1/audio-analysis/1RKmQnG7ULPqPs8riWCsTc,269800.0,4.0
5272,Obsession,Animotion,3N7GqZMpZJW69Te1bfUTc3,0.673,0.613,7.0,-11.997,1.0,0.0799,0.00436,0.362,0.608,0.415,114.748,audio_features,3N7GqZMpZJW69Te1bfUTc3,spotify:track:3N7GqZMpZJW69Te1bfUTc3,https://api.spotify.com/v1/tracks/3N7GqZMpZJW69Te1bfUTc3,https://api.spotify.com/v1/audio-analysis/3N7GqZMpZJW69Te1bfUTc3,337267.0,4.0
5273,For Wee Folks,Joey Alexander,0Uu93Y0BiC2h01Al6QpvWY,0.478,0.0757,5.0,-20.847,1.0,0.0505,0.973,0.939,0.108,0.233,76.952,audio_features,0Uu93Y0BiC2h01Al6QpvWY,spotify:track:0Uu93Y0BiC2h01Al6QpvWY,https://api.spotify.com/v1/tracks/0Uu93Y0BiC2h01Al6QpvWY,https://api.spotify.com/v1/audio-analysis/0Uu93Y0BiC2h01Al6QpvWY,388040.0,4.0
5274,Papa Loves Mambo,Perry Como,5A4gzphhD7SyZZhQeda8Vv,0.648,0.528,0.0,-9.965,1.0,0.0623,0.727,1.51e-05,0.127,0.903,82.097,audio_features,5A4gzphhD7SyZZhQeda8Vv,spotify:track:5A4gzphhD7SyZZhQeda8Vv,https://api.spotify.com/v1/tracks/5A4gzphhD7SyZZhQeda8Vv,https://api.spotify.com/v1/audio-analysis/5A4gzphhD7SyZZhQeda8Vv,161640.0,4.0
5275,Wasting My Time,Default,5dpAN1mjFPL38kh9kWsCiw,0.449,0.776,2.0,-5.594,1.0,0.0322,0.00171,0.0,0.0698,0.198,148.11,audio_features,5dpAN1mjFPL38kh9kWsCiw,spotify:track:5dpAN1mjFPL38kh9kWsCiw,https://api.spotify.com/v1/tracks/5dpAN1mjFPL38kh9kWsCiw,https://api.spotify.com/v1/audio-analysis/5dpAN1mjFPL38kh9kWsCiw,269307.0,4.0
5276,Bei Mir Bist Du Schon (Means That You're Grand),The Andrews Sisters,54EEuKcvf9lvytQ7r8n8hG,0.67,0.318,3.0,-12.134,0.0,0.155,0.381,0.0,0.101,0.846,167.583,audio_features,54EEuKcvf9lvytQ7r8n8hG,spotify:track:54EEuKcvf9lvytQ7r8n8hG,https://api.spotify.com/v1/tracks/54EEuKcvf9lvytQ7r8n8hG,https://api.spotify.com/v1/audio-analysis/54EEuKcvf9lvytQ7r8n8hG,184040.0,4.0
5277,Crashed,Daughtry,4mL55yuSeFzQmyRO7K2X7G,0.452,0.935,11.0,-3.294,1.0,0.0549,0.00404,0.0,0.246,0.58,148.004,audio_features,4mL55yuSeFzQmyRO7K2X7G,spotify:track:4mL55yuSeFzQmyRO7K2X7G,https://api.spotify.com/v1/tracks/4mL55yuSeFzQmyRO7K2X7G,https://api.spotify.com/v1/audio-analysis/4mL55yuSeFzQmyRO7K2X7G,210213.0,4.0
5278,Drunken Sailor,The Irish Rovers,5Su5ILFp6U83cnIXwfmlC5,0.668,0.897,2.0,-5.135,1.0,0.0418,0.626,0.229,0.0932,0.955,121.855,audio_features,5Su5ILFp6U83cnIXwfmlC5,spotify:track:5Su5ILFp6U83cnIXwfmlC5,https://api.spotify.com/v1/tracks/5Su5ILFp6U83cnIXwfmlC5,https://api.spotify.com/v1/audio-analysis/5Su5ILFp6U83cnIXwfmlC5,176853.0,4.0
5279,"I Hope That Somethin' Better Comes Along - From ""The Muppet Movie""/Soundtrack Version",Various Artists,6qFz8ENEQUMtzlAIjHnHo0,0.67,0.311,0.0,-13.863,1.0,0.124,0.73,4.22e-05,0.1,0.402,119.234,audio_features,6qFz8ENEQUMtzlAIjHnHo0,spotify:track:6qFz8ENEQUMtzlAIjHnHo0,https://api.spotify.com/v1/tracks/6qFz8ENEQUMtzlAIjHnHo0,https://api.spotify.com/v1/audio-analysis/6qFz8ENEQUMtzlAIjHnHo0,238240.0,4.0
5280,"Rainbow Connection - From ""The Muppet Movie""/Soundtrack Version",Various Artists,4Fx3LVYQXplhz70cfoqbgq,0.709,0.311,9.0,-13.637,1.0,0.0386,0.53,0.0,0.0976,0.361,115.147,audio_features,4Fx3LVYQXplhz70cfoqbgq,spotify:track:4Fx3LVYQXplhz70cfoqbgq,https://api.spotify.com/v1/tracks/4Fx3LVYQXplhz70cfoqbgq,https://api.spotify.com/v1/audio-analysis/4Fx3LVYQXplhz70cfoqbgq,195813.0,3.0
5281,"Movin' Right Along - From ""The Muppet Movie""/Soundtrack Version",Various Artists,03AnzlzStcTSuyUftozMDV,0.851,0.529,5.0,-12.201,0.0,0.0569,0.146,6.96e-05,0.0656,0.926,105.865,audio_features,03AnzlzStcTSuyUftozMDV,spotify:track:03AnzlzStcTSuyUftozMDV,https://api.spotify.com/v1/tracks/03AnzlzStcTSuyUftozMDV,https://api.spotify.com/v1/audio-analysis/03AnzlzStcTSuyUftozMDV,177627.0,4.0
5282,"Can You Picture That? - From ""The Muppet Movie""/Soundtrack Version",Various Artists,3XbiTbEktENk8Y242Y2Sy5,0.777,0.543,0.0,-12.623,1.0,0.0414,0.205,0.00118,0.257,0.961,102.766,audio_features,3XbiTbEktENk8Y242Y2Sy5,spotify:track:3XbiTbEktENk8Y242Y2Sy5,https://api.spotify.com/v1/tracks/3XbiTbEktENk8Y242Y2Sy5,https://api.spotify.com/v1/audio-analysis/3XbiTbEktENk8Y242Y2Sy5,153040.0,4.0
